car_number,color,time,text,handle,user_id,tweet_id
1174,RED,2014-06-04T13:34:11+00:00,Just lost at hotcar roulette. #wmata red line car 1174,kevsung,16516489,474182328219365376
1064,NONE,2014-06-04T14:25:41+00:00,Didn't workout this morning as planned but got a good sweat going in @wmata hot car #1064 instead. #summer #noAC @unsuckdcmetro,OGBurke,391153743,474195288383848448
6120,GREEN,2014-06-04T21:07:29+00:00,@wmata @MetroHotCars GL train car 6120 #hotcar,TimR22203,297458440,474296405754785793
3133,BLUE,2014-06-04T22:33:35+00:00,@wmata Blue line to Largo. Car no. 3133 #hotcar,ajacobi5,358472604,474318073089241088
1110,NONE,2014-06-04T22:39:21+00:00,@MetroHotCars Car 1110 #hotcar #wmata @wmata,JimLCunningham,26620002,474319523042955264
6008,RED,2014-06-05T01:28:16+00:00,2nd @wmata @Metrorailinfo #redline #hotcar of the day. Lucky me! I think it actually has the heat on. #6008,jephilip,17525159,474362034055045120
1281,GREEN,2014-06-05T12:55:04+00:00,#WMATA #hotcar 1281 Green line to Branch Ave :(,AimeeCustis,177445910,474534869880832000
1015,YELLOW,2014-06-05T22:00:42+00:00,"HOT CAR! @wmata it's number 1015, currently on the Yellow Line toward Fort Totten.",DeuceInDC,14298269,474672184431214593
4058,NONE,2014-06-05T22:36:28+00:00,The AC is out in car 4058. #hotcar @wmata @Why_WMATA @unsuckdcmetro,llschriver,608807586,474681187646992384
1043,RED,2014-06-06T21:07:20+00:00,@wmata @Metrorailinfo hot cars on the Shady Grove red line from silver spring. Car 1043?,artistictech,5010571,475021142353145856
6095,NONE,2014-06-06T21:11:21+00:00,.@wmata #hotcar in car no. 6095,boomding,549788857,475022151490478080
1042,RED,2014-06-06T21:47:50+00:00,@MetroHotCars #1042 is toasty! Red line to Shady Grove.,fotolinda,21108987,475031335376277504
3025,NONE,2014-06-07T16:19:24+00:00,Yay @wmata @metrorailinfo a 20min wait for a hot car. Seriously!!? This is why I drive most weekends @unsuckdcmetro car 3025,BrianKal,16228685,475311068919889921
1276,NONE,2014-06-07T21:07:14+00:00,@MetroHotCars Car 1276 is a #MetroHotCar @wmata #wmata,mrkisiele614,577783439,475383505640517632
5162,RED,2014-06-08T15:15:25+00:00,Red line 5162 is a #wmata #hotcar @MetroHotCars,NemoGal202,627427654,475657357008306176
1040,NONE,2014-06-09T12:41:44+00:00,Another #hotcar 1040 #wmata,carolynlb,16938795,475981067011518465
5050,GREEN,2014-06-09T13:02:27+00:00,"There's a #wmata #hotcar, car 5050 on the Green Line. @wmata",cminus_dc,128650315,475986281181491201
4063,RED,2014-06-09T13:18:31+00:00,@MetroHotCars 4063 redline @wmata @unsuckdcmetro,zestyteich,6890052,475990324863840256
6106,ORANGE,2014-06-09T13:45:41+00:00,#hotcar orange line #6106 @wmata,YR_AlyssaDC,23724083,475997161638068226
1041,RED,2014-06-09T14:05:25+00:00,#wmata #hotcar redline 1041 @wmata @Metrorailinfo,YR_AlyssaDC,23724083,476002128583196672
1291,BLUE,2014-06-09T19:22:56+00:00,@WMATA Car 1291 on blue line toward Franconia/Springfield at 15:20 is a HOT CAR. @MetroHotCars @unsuckdcmetro,AndrewWargo,287779790,476082031815049218
1064,GREEN,2014-06-09T20:11:23+00:00,@wmata NB GL car #1064 is blazingly hot.,jw190d9,24800264,476094225847574530
6110,ORANGE,2014-06-09T20:43:21+00:00,My first #hotcar on #wmata this season. #6110 #Orange to Vienna. (@unsuckdcmetro),JimWay,16184492,476102268811739136
5173,ORANGE,2014-06-09T21:25:23+00:00,My first @wmata #hotcar of the Summer: Orange line to Vienna #5173 @unsuckdcmetro @Metrorailinfo,GSFeder,168645901,476112847210938369
4008,RED,2014-06-09T22:43:44+00:00,I'm in my first #hotcar of the summer @WMATA number 4008 on the red line currently.,OddOnMetro,97059800,476132566584401920
2022,NONE,2014-06-10T18:14:42+00:00,#wmata Car 2022 currently southbound on 8-car train @ Tenley: HOT CAR. No a/c.,Science4Good,283270429,476427248703406080
5080,NONE,2014-06-10T19:16:27+00:00,"@wmata car 5080 at 15:15, B-Line, it hot &amp; humid &amp; passengers are hot.  U want raise prices but your people services suck! Turn on the AC",ASSSC720,869908068,476442788566142977
5140,ORANGE,2014-06-10T21:27:06+00:00,"Closed hot car on Orange line train. Of course, car 5140 in front of it also a #hotcar. #wmata",LowHeadways,574513900,476475670382792704
1186,ORANGE,2014-06-10T21:35:55+00:00,@wmata #hotcar 1186 Orange to Vienna @Metrorailinfo,DougDougDoug,19887827,476477885457252352
5143,RED,2014-06-10T21:52:12+00:00,@metrohotcars #hotcar #redline #5143 #sametrain #adjacentcars,UnleafTheKraken,249353902,476481985675010049
5142,RED,2014-06-10T21:52:20+00:00,@metrohotcars  #wmata #hotcar #redline #glenmont 5142,UnleafTheKraken,249353902,476482019602759680
1152,RED,2014-06-10T22:26:24+00:00,Moderate #hotcar on @wmata #RedLine number 1152. @Metrorailinfo,mistergoat,73828637,476490593510514688
2024,BLUE,2014-06-10T22:47:56+00:00,@MetroHotCars Blue line car 2024 is a #wmata #hotcar,charmedkitkat,79282153,476496011167150080
4063,RED,2014-06-10T23:35:34+00:00,4063 red #wmata #hotcar,fo_to,27565946,476507999004266497
4090,RED,2014-06-11T12:10:36+00:00,@MetroHotCars 4090 redline,zestyteich,6890052,476698008240001024
1277,RED,2014-06-11T17:50:05+00:00,@wmata hot car! Redline car 1277,heatherwgaona,7409032,476783443335188480
1103,RED,2014-06-11T18:18:19+00:00,1103 red #WMATA #hotcar,DrinksTheThings,16988643,476790549417295872
1277,NONE,2014-06-11T20:08:46+00:00,@wmata @Metrorailinfo @MetroHotCars 1277 is a hot car,spencerlcooper,1087402410,476818341299249154
1277,NONE,2014-06-11T20:09:16+00:00,@unsuckdcmetro @wmata car 1277 #hotcar,BinaryDaniel,258958835,476818466910240768
6089,ORANGE,2014-06-11T22:14:42+00:00,Orange line 6089 no a/c.  @wmata #hotcar,BMyersRF,588801834,476850034059669504
5133,NONE,2014-06-12T21:01:38+00:00,#WMATA #hotcar 5133,kurtraschke,25208645,477194033559662593
3161,NONE,2014-06-13T00:07:58+00:00,@wmata 3161 is a #hotcar,AWhaler,234375678,477240925656080384
1248,NONE,2014-06-13T13:33:23+00:00,@wmata #hotcar 1248,spongedinosaur,36979029,477443615744991232
1265,RED,2014-06-13T21:17:24+00:00,"Car 1265 red line is a #moldcar, @Metrorailinfo @MetroHotCars @unsuckdcmetro",contemna,14085473,477560392722685952
3012,BLUE,2014-06-13T21:42:31+00:00,BL Car 3012 hot car #wmata @MetroHotCars,roadtohell,17669364,477566713744351232
2024,RED,2014-06-13T22:23:17+00:00,Red line hotcar 2024 #wmata,kevsung,16516489,477576969962258432
1287,RED,2014-06-15T20:40:33+00:00,Red line 1287 is a #wmata #hotcar @MetroHotCars,NemoGal202,627427654,478275894377582592
1268,ORANGE,2014-06-16T12:01:33+00:00,@wmata Hot car: 1268 on OL,NKaeding,83642072,478507670903586816
1259,NONE,2014-06-16T12:38:35+00:00,@MetroHotCars #1259 towards silver sping- lovely. Just lovely. Not.,fotolinda,21108987,478516989363630080
1095,RED,2014-06-16T12:39:38+00:00,Excellent. My first #hotcar of the season. On the way into work. #1095 red line from silver spring into DC. @unsuckdcmetro @wmata,JusttheBottle,96361698,478517256109182976
1095,RED,2014-06-16T12:46:47+00:00,1095 on the red line is a hot car @wmata,bcbolin,38984074,478519053053857793
5068,YELLOW,2014-06-16T19:52:10+00:00,Yellow 5068 #wmata #hotcar,DrinksTheThings,16988643,478626105927426051
5162,NONE,2014-06-16T20:50:05+00:00,@wmata DC's first hot day of the year means my first Metro #hotcar 5162,danpeake,20469722,478640680596545537
6081,NONE,2014-06-16T20:51:29+00:00,#WMATA #hotcar 6081,kurtraschke,25208645,478641030578073600
1268,ORANGE,2014-06-16T21:08:58+00:00,@MetroHotCars #hotcar #orangeline 1268,UnleafTheKraken,249353902,478645433691299842
1184,ORANGE,2014-06-16T21:09:53+00:00,Is a thermostat non-existent on #Wmata I am on a #hotcar  on #orangeline 1184 the heat is on &amp; blasting.,teganann,15847941,478645662918385664
5110,NONE,2014-06-16T21:24:48+00:00,.@MetroHotCars Car number 5110. Makes sitting here while the train doesn't move so much better! /sarcasm @unsuckdcmetro,asoneill,55865752,478649417189175297
4044,RED,2014-06-16T21:38:21+00:00,".@MetroHotCars RD Line 4044 is a #wmata #hotcar, and the seeing eye dog riding with us looks absolutely miserable.",URFloorMatt,90786206,478652827128967168
1201,RED,2014-06-16T21:42:10+00:00,#wmata #hotcar 1201 red line,phoegel,16162599,478653787087720448
4008,NONE,2014-06-16T21:42:17+00:00,@wmata it's cooler outside than in train 4008. Hot car. @unsuckdcmetro,mattjrichter,106597643,478653815567044608
5175,NONE,2014-06-16T21:43:13+00:00,@wmata @unsuckdcmetro #hotcar #5175,goldsmitht,41268200,478654053371478016
1202,BLUE,2014-06-16T21:49:58+00:00,#wmata #hotcar 1202 Blue to Largo. Hoo boy is it hot,LowHeadways,574513900,478655750760595457
5038,RED,2014-06-16T22:27:30+00:00,@MetroHotCars car 5038 red line #wmata,JimLCunningham,26620002,478665197372989440
5162,RED,2014-06-16T22:30:08+00:00,whoa. #wmata car 5162 on the RL is a #hotcar. yikes.,CookJohnC,16638713,478665859347394561
5162,RED,2014-06-16T23:20:37+00:00,"@wmata Hot car - #5162, Red Line in the direction of Glenmont. Approaching Twinbrook now. #wmata",jennibbaker,54767450,478678562183323648
5162,RED,2014-06-16T23:34:45+00:00,@metrohotcars @wmata #hotcar 5162 #redline #signsofsummer,BuiltGeekTough,9248352,478682120185847809
1263,ORANGE,2014-06-17T12:57:28+00:00,@wmata #hotcar eastbound OL # 1263,bernadiehl,31197824,478884129577398274
1299,RED,2014-06-17T13:34:56+00:00,@wmata @unsuckdcmetro red line #hotcar 1299 currently heading to shady Grove. This will be unbearable on a few hours. Feels like heat is on.,ransim,27572373,478893556845645824
5155,ORANGE,2014-06-17T14:49:08+00:00,And then summer was here. #hotcar #5155 #wmata #orangeline,sleeplessinva,14256164,478912233003831296
6125,BLUE,2014-06-17T20:22:53+00:00,#wmata #hotcar 6125 Blue,kencon06,250304361,478996221176983552
5122,NONE,2014-06-17T20:42:40+00:00,@wmata hot car #5122 @unsuckdcmetro,chazinmd,46204390,479001200730189824
1140,NONE,2014-06-17T20:56:13+00:00,@wmata my first hot car of the year! #1140 #blessed,rawriamabear,14602360,479004610070208512
4060,RED,2014-06-17T21:10:59+00:00,#redline hot car 4060 en route to Silver Spring. #wmata @unsuckdcmetro,SSWeiner,112084702,479008326068363264
1295,GREEN,2014-06-17T21:11:10+00:00,@Wmata @unsuckdcmetro Hotcar – Green Line #1295,GabeSehr,22203434,479008372293791746
6111,RED,2014-06-17T21:11:13+00:00,"@MetroHotCars RL to Glenmont #6111. Miserable, blowing heat.",juliepcf,55628072,479008386663456768
5145,BLUE,2014-06-17T21:20:50+00:00,@MetroHotCars blue line #5145 a/c couldn't keep up with the full load at rush hour... Sweaty and stinky! On 6/17,AlexandriaboyVA,1569025164,479010807788097536
6006,RED,2014-06-17T21:24:08+00:00,Well here we go again... car 6006 on the Red Line is a #hotcar #wmata,WMATAOutsider,1447706473,479011637660487680
1224,ORANGE,2014-06-17T21:30:48+00:00,"@WMATA: OL car #1224 is a hot car. (Cc: @MetroHotCars, @UnsuckDCMetro) #HotCar #WMATA",ColliMcKiernan,10203422,479013312601264129
6111,RED,2014-06-17T21:40:09+00:00,Another #wmata hot car 6111 #redline to Glenmont. Dying of heat @unsuckdcmetro,SSWeiner,112084702,479015667669032961
1260,NONE,2014-06-17T21:41:58+00:00,@MetroHotCars 1260,RNG611,284555858,479016122973704192
6110,RED,2014-06-17T22:08:27+00:00,RL car 6110 is a #wmata #hotcar,jeditrainee,22651397,479022789861851136
4033,RED,2014-06-17T22:15:17+00:00,@MetroHotCars car 4033 on Red Line to Shady Grove is a #wmata #hotcar,kklich,26305986,479024508490104833
4034,NONE,2014-06-17T22:20:13+00:00,Sorry @MetroHotCars that was car 4034 that was a #hotcar,kklich,26305986,479025749744050176
1245,NONE,2014-06-17T22:20:42+00:00,Vienna bound Car no. 1245 is a hot car #wmata @unsuckdcmetro,LoftyArse,2427448362,479025870275743747
4008,RED,2014-06-17T22:22:06+00:00,"And I went straight from that train into a #hotcar. Seriously, @wmata?

Red Line car 4008 is a hot car. Not even a hint of AC on a 90°+ day.",freshyill,2365831,479026226343215105
3012,ORANGE,2014-06-17T22:27:54+00:00,"Car 3012 on the orange line is only marginally cooler. WTF @wmata, it's HOT OUT. How do we report this? The emergency button? @unsuckdcmetro",etoile,7385,479027684102909952
5113,ORANGE,2014-06-17T22:33:19+00:00,Orange line 5113 no a/c.  @wmata #hotcar,BMyersRF,588801834,479029046206943232
1117,RED,2014-06-17T22:55:36+00:00,@MetroHotCars Oh awesome service! 1117 in the red line was even worse.,etoile,7385,479034656642572289
6110,RED,2014-06-18T14:18:30+00:00,"Hey @wmata, it's too hot outside for car 6110, not to have any air! Fix this!! #redline #wmata",JimEddie,28610180,479266912535588864
5145,ORANGE,2014-06-18T15:00:26+00:00,@MetroHotCars #orangeline #hotcar #5145 super hot! Yikes!!,sleeplessinva,14256164,479277465366716416
5042,ORANGE,2014-06-18T15:01:43+00:00,@MetroHotCars #orangeline #hotcar #5042 this train car has some AC but you can barely feel it. Hardly hear the AC unit running.,sleeplessinva,14256164,479277788382638080
5168,BLUE,2014-06-18T18:43:30+00:00,@wmata hot car 5168. Blue line to Franconia,hilaryhartley,333659031,479333601059041282
5136,NONE,2014-06-18T19:52:28+00:00,Ugh... Like roasting in here; I'm dying! #wmata #hotcar 5136,punkwalrus,14363910,479350957734522882
5175,NONE,2014-06-18T19:57:49+00:00,@wmata #hotcar 2 days in a row! #5175 #summer #soblessed,rawriamabear,14602360,479352302927495168
6097,GREEN,2014-06-18T20:05:49+00:00,"Greenbelt-bound Green Line, #hotcar, #6097. Even the #wmata employee who wandered onboard thought it was ridiculous.",Robrarian,90894773,479354314490937345
4008,RED,2014-06-18T20:57:03+00:00,Hey @wmata car #4008 on the Redline is a #Hotcar,TestudoDave,58782731,479367209811066880
1141,NONE,2014-06-18T21:41:57+00:00,#hotcar 1141 #wmata Nice bonus for the delayed ride home.,ListenUpWMATA,595982004,479378509866237952
5155,ORANGE,2014-06-18T21:56:55+00:00,"@metrohotcars #hotcar train number 5155, orange line heading to Vienna. #wmata @wmata @unsuckdcmetro",MargScott,50307563,479382274522513408
6097,NONE,2014-06-18T21:57:08+00:00,@MetroHotCars Why in world is HEAT on in car #6097 #WMATA #hotcar,wowindc,47610940,479382328247320577
5171,ORANGE,2014-06-18T22:08:03+00:00,#hotcar 5171. Have I reported you before? It's worth waiting 12 minutes for OL to Vienna at FW @wmata @Metrorailinfo @unsuckdcmetro,GSFeder,168645901,479385076531073024
5116,NONE,2014-06-18T22:15:43+00:00,We are the proverbial boiled frog. #wmata #hotcar #5116,Super_Dad_Esq,229560471,479387005424373762
1206,RED,2014-06-18T22:15:48+00:00,.@wmata #hotcar 1206 red line. @Metrorailinfo,YR_AlyssaDC,23724083,479387028342071296
6088,ORANGE,2014-06-18T22:18:51+00:00,@Metrorailinfo @MetroHotCars cars 6088 &amp;89 orange both hot. #wmata,rmwc1995,279353996,479387795643826176
4022,RED,2014-06-18T23:21:37+00:00,Another @wmata @Metrorailinfo #hotcar on the redline #4022,jephilip,17525159,479403590377680896
5171,ORANGE,2014-06-19T00:33:23+00:00,@MetroHotCars Orange line car 5171 is an inferno. #wmata,MJolanBloom,32649852,479421650270568448
6008,NONE,2014-06-19T01:33:20+00:00,@metrohotcars @wmata 6008 is a hot car. Thought I was gonna have heat stroke,WellRedCommuter,42056591,479436737987747840
1235,GREEN,2014-06-19T11:42:02+00:00,#hotcar 1235 green line no A/C @wmata,coldandhot,31463211,479589924396879872
6115,BLUE,2014-06-19T12:46:00+00:00,"Hot car, 6115 blue line to largo @metrohotcars #wmata #hotcar",LNWCdesign,377398335,479606019538968578
5046,ORANGE,2014-06-19T13:34:20+00:00,.@wmata #hotcar  5046 orange line.,YR_AlyssaDC,23724083,479618181841969152
5004,ORANGE,2014-06-19T13:43:04+00:00,.@wmata #hotcar 5004 orange line,YR_AlyssaDC,23724083,479620379963437056
1298,RED,2014-06-19T14:23:25+00:00,@MetroHotCars Red Line to Glenmont car number 1298 is a rotisserie! #hotcar #wmata,PaulRRigney,457121463,479630536839671809
3024,GREEN,2014-06-19T21:26:04+00:00,"@MetroHotCars GR train #3024  is a muggy, hot one today. #wmata, did you pay your AC bill? #hotcar",wowindc,47610940,479736900224167936
1251,GREEN,2014-06-20T10:52:53+00:00,@WMATA: GL car #1251 is a hot car. (Cc: @MetroHotCars) #HotCar #WMATA,ColliMcKiernan,10203422,479939939686416384
5028,NONE,2014-06-20T11:28:55+00:00,#WMATA #hotcar 5028,kurtraschke,25208645,479949007213445120
1043,RED,2014-06-20T12:29:04+00:00,Red Line car 1043 is a #hotcar. Tried to use intercom to tell driver. No answer. Sigh. @unsuckdcmetro #wmata Equal pay for equal service! 0,outtacontext,14228887,479964145748824064
3024,YELLOW,2014-06-20T19:29:30+00:00,@wmata @unsuckdcmetro #hotcar #3024 yellow line,goldsmitht,41268200,480069953161134080
5033,GREEN,2014-06-20T20:53:11+00:00,Greenline car #5033  Is a #wmata #Hotcar @MetroRage @unsuckdcmetro @Metrorailinfo,robgsr,824258119,480091009704288256
1054,NONE,2014-06-20T21:33:38+00:00,Free sauna today courtesy of @wmata #hotcar number 1054.,CashColburn,263861044,480101190089592832
2066,ORANGE,2014-06-20T22:06:36+00:00,.@wmata #hotcar 2066 orange line to Vienna. @Metrorailinfo @MetroHotCars,YR_AlyssaDC,23724083,480109486749671424
6042,NONE,2014-06-21T22:49:23+00:00,@wmata #hotcar 6042,michaelvitalo,28848683,480482643944173568
1134,RED,2014-06-23T13:16:26+00:00,"@MetroHotCars #hotcar 1134, Glenmont-bound Red Line. #wmata",jakemcintyre,24718047,481063229318512640
3059,ORANGE,2014-06-23T21:03:59+00:00,Another @wmata #hotcar #orange line to Vienna. Car 3059.,JimWay,16184492,481180893172609024
4044,RED,2014-06-23T22:38:18+00:00,Red Line car 4044 is a @wmata #hotcar,nathanielward,17965110,481204629414240257
2025,NONE,2014-06-24T12:27:44+00:00,can't wait to pay more for this AMAZING service #WMATA #NoMentum2025 @Metrorailinfo  #SingleTracking #TrackFires #HotCars #DisabledTrains,robgsr,824258119,481413360735354880
3098,GREEN,2014-06-24T12:45:48+00:00,"@Metrorailinfo #wmata Car 3098, n/b at L'Enfant green line is a hot car.",DennisLytton,511035877,481417909277687810
1069,RED,2014-06-24T14:26:57+00:00,Red line car 1069 is a @wmata #hotcar,nathanielward,17965110,481443362214379520
4099,NONE,2014-06-24T19:44:22+00:00,@MetroHotCars 4099,slater402,2532093825,481523243560366081
5007,NONE,2014-06-24T19:55:35+00:00,@wmata #hotcar 5007,Noellerson,108702396,481526065731735553
1204,NONE,2014-06-24T20:48:44+00:00,@MetroHotCars car #1204 to shady grove. Like Africa hot. @unsuckdcmetro,fotolinda,21108987,481539442771894272
5007,BLUE,2014-06-24T21:18:39+00:00,@wmata : @MetroHotCars blue line #5007 a/c is OUT... Or the heat is on... Sweaty and stinky! On 6/24,AlexandriaboyVA,1569025164,481546971443134464
1298,RED,2014-06-24T21:30:41+00:00,#wmata #hotcar 1298 red line,phoegel,16162599,481550002074841088
4099,RED,2014-06-24T21:43:11+00:00,@wmata Red Line car 4099 is a #hotcar,MrSunnyEndDays,2194765563,481553146045407233
1072,NONE,2014-06-24T21:44:13+00:00,Car 1072 #hotcar #wmata  @wmata,Steph_Fichter,38009867,481553405542801408
6004,NONE,2014-06-24T21:45:26+00:00,#hotcar @wmata #6004,rmandle,15744521,481553711014359040
6076,GREEN,2014-06-24T22:50:43+00:00,@MetroHotCars GR 6076 is a swampy sauna.... ick!,wowindc,47610940,481570140765843456
